,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
1480.0,0.569,0.1472,0.4315,0.929,0.062,1480.0,1450,1510,0.4315
1490.0,0.569,0.1472,0.4397,0.929,0.062,1490.0,1460,1520,0.4397
1500.0,0.569,0.1472,0.4509,0.929,0.062,1500.0,1470,1530,0.4509
1510.0,0.569,0.1472,0.4537,0.929,0.062,1510.0,1480,1540,0.4537
1520.0,0.569,0.1472,0.4386,0.929,0.062,1520.0,1490,1550,0.4386
1530.0,0.569,0.1472,0.4798,0.929,0.062,1530.0,1500,1560,0.4798
1540.0,0.569,0.1472,0.5505,0.929,0.062,1540.0,1510,1570,0.5505
1550.0,0.569,0.1472,0.517,0.929,0.062,1550.0,1520,1580,0.517
1560.0,0.569,0.1472,0.5134,0.929,0.062,1560.0,1530,1590,0.5134
1570.0,0.569,0.1472,0.4971,0.929,0.062,1570.0,1540,1600,0.4971
1580.0,0.569,0.1472,0.505,0.929,0.062,1580.0,1550,1610,0.505
1590.0,0.569,0.1472,0.5103,0.929,0.062,1590.0,1560,1620,0.5103
1600.0,0.569,0.1472,0.4915,0.929,0.062,1600.0,1570,1630,0.4915
1610.0,0.569,0.1472,0.5513,0.929,0.062,1610.0,1580,1640,0.5513
1620.0,0.569,0.1472,0.5931,0.929,0.062,1620.0,1590,1650,0.5931
1630.0,0.569,0.1472,0.6398,0.929,0.062,1630.0,1600,1660,0.6398
1640.0,0.569,0.1472,0.6706,0.929,0.062,1640.0,1610,1670,0.6706
1650.0,0.569,0.1472,0.6243,0.929,0.062,1650.0,1620,1680,0.6243
1660.0,0.569,0.1472,0.6367,0.929,0.062,1660.0,1630,1690,0.6367
1670.0,0.569,0.1472,0.5481,0.929,0.062,1670.0,1640,1700,0.5481
1680.0,0.569,0.1472,0.5022,0.929,0.062,1680.0,1650,1710,0.5022
1690.0,0.569,0.1472,0.4818,0.929,0.062,1690.0,1660,1720,0.4818
1700.0,0.569,0.1472,0.4536,0.929,0.062,1700.0,1670,1730,0.4536
1710.0,0.569,0.1472,0.4704,0.929,0.062,1710.0,1680,1740,0.4704
1720.0,0.569,0.1472,0.4326,0.929,0.062,1720.0,1690,1750,0.4326
1730.0,0.569,0.1472,0.5002,0.929,0.062,1730.0,1700,1760,0.5002
1740.0,0.569,0.1472,0.5035,0.929,0.062,1740.0,1710,1770,0.5035
1750.0,0.569,0.1472,0.4963,0.929,0.062,1750.0,1720,1780,0.4963
1760.0,0.569,0.1472,0.5022,0.929,0.062,1760.0,1730,1790,0.5022
1770.0,0.569,0.1472,0.4385,0.929,0.062,1770.0,1740,1800,0.4385
1780.0,0.569,0.1472,0.4416,0.929,0.062,1780.0,1750,1810,0.4416
1790.0,0.569,0.1472,0.3971,0.929,0.062,1790.0,1760,1820,0.3971
1800.0,0.569,0.1472,0.4292,0.929,0.062,1800.0,1770,1830,0.4292
1810.0,0.569,0.1472,0.4676,0.929,0.062,1810.0,1780,1840,0.4676
1820.0,0.569,0.1472,0.4893,0.929,0.062,1820.0,1790,1850,0.4893
1830.0,0.569,0.1472,0.5186,0.929,0.062,1830.0,1800,1860,0.5186
1840.0,0.569,0.1472,0.5445,0.929,0.062,1840.0,1810,1870,0.5445
1850.0,0.569,0.1472,0.5642,0.929,0.062,1850.0,1820,1880,0.5642
1860.0,0.569,0.1472,0.5289,0.929,0.062,1860.0,1830,1890,0.5289
1870.0,0.569,0.1472,0.5009,0.929,0.062,1870.0,1840,1900,0.5009
1880.0,0.569,0.1472,0.4705,0.929,0.062,1880.0,1850,1910,0.4705
1890.0,0.569,0.1472,0.4972,0.929,0.062,1890.0,1860,1920,0.4972
1900.0,0.569,0.1472,0.4908,0.929,0.062,1900.0,1870,1930,0.4908
1910.0,0.569,0.1472,0.5606,0.929,0.062,1910.0,1880,1940,0.5606
1920.0,0.569,0.1472,0.5881,0.929,0.062,1920.0,1890,1950,0.5881
1930.0,0.569,0.1472,0.5941,0.929,0.062,1930.0,1900,1960,0.5941
1940.0,0.569,0.1472,0.5455,0.929,0.062,1940.0,1910,1970,0.5455
1950.0,0.569,0.1472,0.5452,0.929,0.062,1950.0,1920,1980,0.5452
1960.0,0.569,0.1472,0.5158,0.929,0.062,1960.0,1930,1990,0.5158
1970.0,0.569,0.1472,0.455,0.929,0.062,1970.0,1940,2000,0.455
1980.0,0.569,0.1472,0.416,0.929,0.062,1980.0,1950,2010,0.416
1990.0,0.569,0.1472,0.371,0.929,0.062,1990.0,1960,2020,0.371
2000.0,0.569,0.1472,0.3937,0.929,0.062,2000.0,1970,2030,0.3937
2010.0,0.569,0.1472,0.4297,0.929,0.062,2010.0,1980,2040,0.4297
2020.0,0.569,0.1472,0.4181,0.929,0.062,2020.0,1990,2050,0.4181
2030.0,0.569,0.1472,0.4394,0.929,0.062,2030.0,2000,2060,0.4394
2040.0,0.569,0.1472,0.4689,0.929,0.062,2040.0,2010,2070,0.4689
2050.0,0.569,0.1472,0.4857,0.929,0.062,2050.0,2020,2080,0.4857
2060.0,0.569,0.1472,0.5047,0.929,0.062,2060.0,2030,2090,0.5047
2070.0,0.569,0.1472,0.4535,0.929,0.062,2070.0,2040,2100,0.4535
2080.0,0.569,0.1472,0.5074,0.929,0.062,2080.0,2050,2110,0.5074
2090.0,0.569,0.1472,0.5539,0.929,0.062,2090.0,2060,2120,0.5539
2100.0,0.569,0.1472,0.5786,0.929,0.062,2100.0,2070,2130,0.5786
2110.0,0.569,0.1472,0.6201,0.929,0.062,2110.0,2080,2140,0.6201
2120.0,0.569,0.1472,0.6048,0.929,0.062,2120.0,2090,2150,0.6048
2130.0,0.569,0.1472,0.6063,0.929,0.062,2130.0,2100,2160,0.6063
2140.0,0.569,0.1472,0.5791,0.929,0.062,2140.0,2110,2170,0.5791
2150.0,0.569,0.1472,0.5474,0.929,0.062,2150.0,2120,2180,0.5474
2160.0,0.569,0.1472,0.5342,0.929,0.062,2160.0,2130,2190,0.5342
2170.0,0.569,0.1472,0.5559,0.929,0.062,2170.0,2140,2200,0.5559
2180.0,0.569,0.1472,0.5498,0.929,0.062,2180.0,2150,2210,0.5498
2190.0,0.569,0.1472,0.5161,0.929,0.062,2190.0,2160,2220,0.5161
2200.0,0.569,0.1472,0.5023,0.929,0.062,2200.0,2170,2230,0.5023
2210.0,0.569,0.1472,0.4985,0.929,0.062,2210.0,2180,2240,0.4985
2220.0,0.569,0.1472,0.5124,0.929,0.062,2220.0,2190,2250,0.5124
2230.0,0.569,0.1472,0.4228,0.929,0.062,2230.0,2200,2260,0.4228
2240.0,0.569,0.1472,0.4655,0.929,0.062,2240.0,2210,2270,0.4655
2250.0,0.569,0.1472,0.5075,0.929,0.062,2250.0,2220,2280,0.5075
2260.0,0.569,0.1472,0.5061,0.929,0.062,2260.0,2230,2290,0.5061
2270.0,0.569,0.1472,0.4957,0.929,0.062,2270.0,2240,2300,0.4957
2280.0,0.569,0.1472,0.4621,0.929,0.062,2280.0,2250,2310,0.4621
2290.0,0.569,0.1472,0.4831,0.929,0.062,2290.0,2260,2320,0.4831
2300.0,0.569,0.1472,0.4853,0.929,0.062,2300.0,2270,2330,0.4853
2310.0,0.569,0.1472,0.4813,0.929,0.062,2310.0,2280,2340,0.4813
2320.0,0.569,0.1472,0.4928,0.929,0.062,2320.0,2290,2350,0.4928
2330.0,0.569,0.1472,0.482,0.929,0.062,2330.0,2300,2360,0.482
2340.0,0.569,0.1472,0.5311,0.929,0.062,2340.0,2310,2370,0.5311
2350.0,0.569,0.1472,0.582,0.929,0.062,2350.0,2320,2380,0.582
2360.0,0.569,0.1472,0.561,0.929,0.062,2360.0,2330,2390,0.561
2370.0,0.569,0.1472,0.553,0.929,0.062,2370.0,2340,2400,0.553
2380.0,0.569,0.1472,0.5333,0.929,0.062,2380.0,2350,2410,0.5333
2390.0,0.569,0.1472,0.5561,0.929,0.062,2390.0,2360,2420,0.5561
2400.0,0.569,0.1472,0.5023,0.929,0.062,2400.0,2370,2430,0.5023
2410.0,0.569,0.1472,0.494,0.929,0.062,2410.0,2380,2440,0.494
2420.0,0.569,0.1472,0.4603,0.929,0.062,2420.0,2390,2450,0.4603
2430.0,0.569,0.1472,0.4892,0.929,0.062,2430.0,2400,2460,0.4892
2440.0,0.569,0.1472,0.4963,0.929,0.062,2440.0,2410,2470,0.4963
2450.0,0.569,0.1472,0.4909,0.929,0.062,2450.0,2420,2480,0.4909
2460.0,0.569,0.1472,0.5123,0.929,0.062,2460.0,2430,2490,0.5123
